name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1605380679
1АП(на_IП),54,607.0,40.4667,3СП(к),1АП(к),1605381922
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605382356
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605383693
1АП(на_IП),67,607.0,32.6149,3СП(к),1АП(к),1605383737
1АП(на_IIП),61,607.0,35.823,3СП(к),1АП(к),1605384984
1АП(на_IIП),60,607.0,36.42,3СП(к),1АП(к),1605385537
1АП(на_5П),71,607.0,30.7775,3СП(к),1АП(к),1605387295
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605390286
1АП(на_5П),66,607.0,33.1091,3СП(к),1АП(к),1605391458
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605393557
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1605395183
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605397196
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605400276
1АП(на_3П),59,607.0,37.0373,3СП(к),1АП(к),1605401767
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605402114
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605403310
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605404475
ЧГП(на_IIП),11,298.0,97.5273,4СП(к),ЧГП(к),1605404820
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605406003
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605406572
1АП(на_IП),46,607.0,47.5043,3СП(к),1АП(к),1605409379
ЧГП(на_IIП),21,298.0,51.0857,4СП(к),ЧГП(к),1605409716
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605412326
1АП(на_IП),35,607.0,62.4343,3СП(к),1АП(к),1605412826
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1605419426
1АП(на_5П),107,607.0,20.4224,3СП(к),1АП(к),1605419679
1АП(на_IП),56,607.0,39.0214,3СП(к),1АП(к),1605421767
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605422608
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605423304
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1605423364
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605423934
1АП(на_IП),84,607.0,26.0143,3СП(к),1АП(к),1605423956
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1605425735
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605426851
1АП(на_IП),58,607.0,37.6759,3СП(к),1АП(к),1605427413
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1605429183
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605429599
ЧГП(на_IIП),28,298.0,38.3143,4СП(к),ЧГП(к),1605434079
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605435922
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605436575
ЧГП(на_IIП),26,298.0,41.2615,4СП(к),ЧГП(к),1605436758
ЧГП(на_IIП),31,298.0,34.6065,4СП(к),ЧГП(к),1605437382
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1605438640
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605439231
1АП(на_IП),48,607.0,45.525,3СП(к),1АП(к),1605439853
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605440644
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605441848
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605444760
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1605446779
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1605447935
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605448164
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1605449100
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1605449824
1АП(на_IП),46,607.0,47.5043,3СП(к),1АП(к),1605450453
ЧГП(на_IIП),22,298.0,48.7636,4СП(к),ЧГП(к),1605454090
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605454919
1АП(на_IП),47,607.0,46.4936,3СП(к),1АП(к),1605458760
ЧГП(на_IIП),11,298.0,97.5273,4СП(к),ЧГП(к),1605460543
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605461255
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605461806
1АП(на_IП),47,607.0,46.4936,3СП(к),1АП(к),1605462118
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1605462671
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605463345
1АП(на_IП),95,607.0,23.0021,3СП(к),1АП(к),1605463369
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605464356
